-2,-1,2,-1,-4,-26,-3,0,0
11,0,-1,0,0,-7,3,-1,0
-6,-2,0,2,9,40,-5,-1,0
-9,1,2,4,5,-43,-18,-2,0
12,2,1,-2,-6,6,17,1,0
-2,-2,-4,-12,-1,12,18,4,0
-5,0,-3,-2,1,-11,-2,-5,0
1,2,0,-10,-9,-51,-10,0,0
-8,-6,-2,-2,-3,-6,0,-2,0
0,2,0,6,-3,-1,-6,0,0
3,-3,-3,2,0,12,-1,-1,0
-7,1,1,3,7,33,6,2,0
2,1,-4,-6,-5,14,-3,-1,0
-11,-4,1,0,3,-35,-4,-3,0
3,-1,-2,-10,-11,-34,-14,-3,0
-4,-1,3,7,2,41,17,-1,0
0,-1,0,0,-1,13,-2,-2,0
13,1,-2,-7,-1,7,0,-1,0
-3,0,-3,-10,-7,-17,2,-1,0
2,-5,-3,-3,8,-36,-10,-5,0
-2,-2,-3,0,1,28,-7,-2,0
-1,-1,-1,4,-5,-33,-5,-1,0
-6,1,1,3,0,-15,-3,0,0
-1,0,0,1,5,78,30,1,0
7,0,0,0,16,-41,2,3,0
0,-4,-4,-1,-6,18,-7,-5,0
0,-2,-2,-4,-37,-7,3,-2,0
2,1,-1,-4,4,47,-2,-1,0
-12,-1,0,5,-1,20,-1,1,0
-4,-2,-5,-5,-21,12,9,0,0
6,0,-1,0,42,7,0,-1,0
-6,-2,-2,0,-1,-32,-16,-4,0
2,2,0,-3,6,24,1,0,0
-1,0,1,2,-10,-29,-8,-4,0
1,1,1,1,-15,-39,7,1,0
-3,1,2,5,6,-49,-18,-1,0
30,3,-1,-1,-4,18,10,0,0
-16,-3,0,4,6,-11,-11,-2,0
0,0,2,1,3,9,13,1,0
-7,0,-2,-3,3,20,-3,-3,0
0,-3,-2,0,-22,-27,-8,0,0
9,3,1,-3,1,-26,0,0,0
-1,0,-2,-2,9,37,0,0,0
-2,-3,-3,-1,-4,16,-6,-1,0
-7,1,1,1,-5,-8,-6,-1,0
3,1,-2,1,6,19,7,0,0
6,-3,0,2,0,-23,-9,-1,0
-4,0,-1,3,-5,-52,8,1,0
-4,-1,2,-3,2,-3,-3,0,0
-2,-6,0,5,12,10,-11,-1,0
7,2,-2,-5,-12,2,8,-1,0
-8,0,0,-4,-12,-32,-12,0,0
-7,-1,-1,2,16,8,15,0,0
18,2,1,0,-5,19,3,-2,0
-22,-2,2,-1,-5,32,5,1,0
5,-2,-1,1,-11,18,7,3,0
-7,0,-1,-15,-8,-33,-21,-4,0
6,2,2,7,9,24,10,3,0
2,0,-2,-1,13,-29,-2,-1,0
-3,1,2,7,3,88,23,2,0
1,0,1,-9,-7,-22,-1,-2,0
-2,0,1,-2,-10,-31,3,-1,0
3,1,1,3,0,23,-10,0,0
-6,-1,0,6,18,-46,-14,-3,0
13,4,1,6,-6,4,8,-2,0
-15,-7,-2,-5,-6,-7,1,-2,0
-3,0,-2,-2,-11,-16,-4,1,0
1,-1,-2,-6,11,10,0,-1,0
-3,-4,0,1,3,10,0,0,0
12,4,-2,-3,4,-13,-5,1,0
-6,-5,0,-1,-7,-25,-2,-1,0
3,0,-3,-2,2,15,-4,-1,0
-5,1,0,2,-15,-22,-4,-2,0
3,0,-1,-3,10,19,4,2,0
3,-1,1,3,20,11,1,-1,0
-3,4,-2,-5,-18,-13,-4,0,0
-1,-9,-2,1,1,0,-3,1,0
-8,-1,-2,2,4,1,-8,-3,0
-4,-1,-1,1,-7,6,-3,-2,0
16,9,1,-2,-7,-20,-4,-1,0
-2,-13,-3,1,-12,12,0,0,0
-15,-7,-2,-3,12,-12,-3,-1,0
-1,2,1,1,22,1,-1,0,0
6,10,1,-2,7,-13,0,-1,0
-3,2,3,3,-12,1,-2,0,0
11,2,2,-1,-23,-21,6,6,0
29,10,0,1,-2,-26,-10,-2,0
-30,-11,0,1,7,93,9,0,0
0,3,-2,0,-2,-17,3,-1,0
-20,-6,-1,2,41,-24,3,-2,0
14,-1,-1,0,-15,-1,0,-1,0
1,0,-1,-5,-26,-33,-11,-2,0
5,4,1,0,21,8,-5,0,0
-9,1,-1,-2,-1,18,5,-1,0
-4,-1,-6,1,-5,13,1,0,0
6,-4,-1,-1,1,-30,-2,-2,0
-7,2,-1,-2,-8,6,2,-1,0
10,4,-2,2,16,-12,-4,-4,0
-8,-4,-1,1,7,18,5,1,0
1,-5,1,-1,-17,-12,-1,-1,0
-5,-6,-1,-3,-1,10,-1,0,0
2,4,0,-1,-8,5,-7,-2,0
-5,-4,0,-2,-10,-4,6,0,0
-2,-2,-1,3,21,-5,4,1,0
5,4,0,-2,-18,-10,1,1,0
1,1,0,-2,-22,15,-2,-2,0
-13,-1,0,0,0,-2,-3,1,0
-8,-6,-3,-1,-2,-35,-3,-3,0
1,2,2,3,7,34,2,0,0
0,-1,-4,-5,21,0,2,1,0
4,0,0,4,-7,8,6,0,0
22,5,0,0,-29,-34,-11,-1,0
-16,-6,-2,-1,24,5,-2,0,0
0,-2,0,2,-13,7,2,1,0
-3,-2,-3,-3,-9,8,-1,-2,0
0,0,1,-2,1,5,-8,0,0
1,1,0,0,10,-4,-1,-1,0
11,8,1,-1,-7,-4,4,2,0
-2,-9,-2,-1,15,-2,3,-1,0
-15,-16,-1,0,-1,26,2,0,0
5,1,-1,-2,2,23,-4,-3,0
-6,3,2,-2,-3,7,0,0,0
1,3,1,-2,-21,-10,-5,-2,0
9,5,-1,1,-4,-3,2,2,0
-10,-4,0,-1,-3,-7,0,-1,0
1,-6,-2,0,0,2,1,-2,0
5,2,2,-1,-11,-5,-4,0,0
-11,-3,0,-3,14,-2,3,-2,0
6,4,0,3,-8,-16,-4,-1,0
-5,0,-2,1,-6,-11,-4,-3,0
-1,1,-2,-1,7,4,-2,-2,0
-1,1,-4,-2,9,6,1,1,0
7,1,-1,0,-24,-3,-1,0,0
-14,-7,0,0,-12,2,0,2,0
-5,-4,-1,0,17,16,0,0,0
15,1,1,-3,11,0,2,-1,0
-14,-2,-4,-4,0,15,5,-1,0
10,1,-1,-4,-14,-1,2,2,0
-3,-1,-2,-3,21,5,-3,-1,0
2,2,1,-1,-30,3,1,1,0
-9,0,2,1,-3,-36,-5,-4,0
0,0,-2,2,-1,13,-3,-3,0
-3,-1,-1,-1,-6,-2,2,0,0
5,-3,-1,-3,3,7,-1,1,0
0,-1,-1,1,16,-4,-2,-1,0
6,-1,1,1,-8,-5,-2,0,0
-5,0,0,-2,-5,-15,0,-1,0
-3,3,0,4,10,15,-1,0,0
4,0,-1,-3,-33,8,5,0,0
-1,-2,2,2,57,14,-3,1,0
8,1,2,-1,-5,-23,1,-2,0
-1,-2,-1,-1,0,3,-1,0,0
-15,-2,-2,1,36,6,-3,-1,0
-2,-4,-2,-1,-34,-11,0,0,0
-1,3,0,0,-3,7,-2,2,0
-3,-5,0,5,12,-4,1,0,0
11,0,1,2,4,1,-1,0,0
0,1,-1,-9,-13,-1,0,-1,0
-3,2,0,-1,-20,4,-1,0,0
-4,-13,-1,-1,-9,-11,1,0,0
2,-1,-2,-3,16,8,0,-1,0
2,0,-1,-1,2,-31,5,0,0
-1,3,2,16,-13,4,14,1,0
-3,3,-1,-11,27,24,-17,-3,0
2,-1,-1,-7,0,-16,0,1,0
-2,-1,-1,-21,-19,19,7,1,0
0,-2,-2,20,11,-1,-5,-1,0
-3,1,0,-12,-4,-5,9,1,0
1,-2,3,9,7,-27,-19,-2,0
2,1,-3,-2,4,-24,-8,-1,0
-2,-2,-2,12,-12,-7,-13,-6,0
-1,1,2,1,-2,-44,-5,-3,0
6,3,-2,-2,-5,-15,4,0,0
-3,-1,2,3,7,12,7,2,0
3,-4,-2,-15,-6,-22,1,-1,0
-28,3,3,16,-3,47,-11,-2,0
-6,-3,-2,-4,-8,-9,0,-1,0
2,0,-1,8,13,8,-3,-1,0
-3,0,-1,-12,-11,18,-4,-1,0
11,3,-1,-3,31,-3,11,-1,0
0,-4,-3,-4,-13,14,-17,-4,0
-2,1,0,7,14,13,13,2,0
-2,-3,-2,-10,-10,-21,-1,0,0
5,2,-2,0,-13,-9,10,2,0
0,0,0,4,15,21,3,1,0
4,-3,-3,2,-12,-5,-15,-4,0
28,14,0,-1,33,13,20,2,0
-33,-15,0,-4,-39,-35,-6,-3,0
5,6,2,4,0,11,9,2,0
0,-4,-1,-2,6,11,-5,-2,0
-4,-6,-1,-6,3,4,-4,-1,0
11,3,-2,3,40,-2,1,-2,0
1,10,1,-2,-10,8,9,-1,0
-1,-12,0,2,-1,1,0,-3,0
-5,-1,3,1,11,14,-7,-3,0
3,6,1,-2,-42,-11,1,0,0
-2,-6,-2,1,45,-9,2,0,0
7,22,-1,2,-10,-5,-3,-2,0
-1,3,-3,-8,9,-8,-7,1,0
5,-17,-2,0,3,-4,3,1,0
-9,-11,-1,0,-20,-10,0,-1,0
-2,23,-2,-4,-22,-8,-3,-2,0
-3,-16,-2,-2,33,-1,-2,-1,0
5,3,-2,0,-6,-13,-2,1,0
7,15,4,4,0,-5,2,2,0
-1,-9,2,1,2,-11,-1,0,0
-4,17,-1,-3,-9,0,3,0,0
8,9,-1,0,-28,3,-1,1,0
-13,-19,-5,2,21,-20,0,-2,0
15,5,1,1,14,16,-3,0,0
-2,-3,-1,0,6,-7,-2,-2,0
-12,-9,0,2,5,25,2,-1,0
-3,1,0,-2,-13,16,1,0,0
-3,-9,-1,-2,-10,-10,1,-1,0
-2,11,2,2,14,20,1,-1,0
7,-26,-2,-3,-1,4,4,0,0
8,14,-1,-2,-16,13,0,0,0
1,-10,-3,-1,2,-1,-6,-2,0
-27,-11,-1,0,-13,1,-5,-1,0
0,18,-3,-1,15,-11,-3,-3,0
10,-4,0,-1,10,-9,-1,1,0
-8,-13,-3,0,-14,-5,4,-1,0
7,1,-1,1,-7,19,-2,1,0
5,4,-2,-2,21,6,-3,-2,0
-4,-2,0,0,-11,-9,0,1,0
-6,0,0,-2,-19,-20,0,-1,0
-2,-3,1,-1,-14,-11,0,-1,0
12,5,-1,4,15,7,-1,1,0
-11,-5,1,-1,12,-2,-1,-3,0
6,6,1,-1,7,14,1,0,0
-8,-8,-1,-7,-43,-9,-2,-3,0
18,4,3,1,20,-1,-4,-2,0
-19,-5,-3,-2,5,9,-2,-1,0
-10,-6,-2,0,7,-4,-5,0,0
9,2,-1,4,-11,-5,3,2,0
-5,5,-2,-2,-15,11,3,1,0
8,3,-2,-2,-17,29,2,1,0
-3,-3,-1,-1,15,-44,3,-2,0
-15,-4,-1,-1,8,18,-8,-1,0
-1,-2,-1,-1,-13,-3,-2,-3,0
-5,-4,-1,2,13,-6,-17,-4,0
5,-2,1,1,-6,7,6,3,0
3,3,1,-1,12,-23,4,-1,0
-11,-1,1,-1,1,0,-14,-3,0
4,-1,-3,-5,-11,-10,3,-1,0
2,3,-2,-1,-11,-11,-4,-2,0
1,-6,-1,-2,23,15,-3,-3,0
19,5,2,-2,-36,17,6,3,0
-19,-8,-1,3,18,-16,1,0,0
-17,2,-1,-4,-5,9,-2,-1,0
4,-7,-1,3,10,-5,4,0,0
-2,4,-2,2,8,-6,0,-3,0
8,-9,0,-2,-8,6,-1,0,0
12,7,0,-1,12,-2,3,1,0
-5,-4,0,-2,-40,14,-5,0,0
-13,-13,-2,-2,19,-34,-7,-2,0
5,2,-2,-1,7,15,5,-3,0
-5,-1,3,2,3,-8,-4,-2,0
9,6,0,-2,22,-18,-3,0,0
-5,4,-1,2,-10,-1,11,2,0
3,6,-1,4,-12,12,1,-2,0
8,-9,0,-2,-5,1,1,1,0
-3,4,-1,-2,-15,12,-2,-1,0
-11,-3,-2,-2,11,-4,-3,-2,0
0,-1,-1,-5,7,-27,-3,-2,0
-2,0,0,0,-7,9,-3,0,0
11,-1,-2,-3,4,-19,2,2,0
-6,2,0,3,13,21,5,-2,0
6,3,2,-4,-1,-5,-1,2,0
-6,-1,0,-3,-15,30,0,1,0
-6,-6,-1,2,4,-11,-2,-1,0
4,0,1,-3,-18,27,-2,-1,0
3,15,-2,3,6,-31,1,-1,0
6,-20,-4,0,-5,31,-2,-1,0
-3,-2,-2,-5,12,-8,-1,-1,0
-5,1,-1,6,6,1,-6,-1,0
6,-1,-1,0,-40,-18,-5,1,0
-3,2,-3,-7,55,7,-11,2,0
1,3,4,8,-20,-21,-3,-1,0
-1,-1,-2,2,2,-33,-3,-2,0
5,-1,4,3,-11,31,9,0,0
-16,3,1,8,-19,-43,-13,-2,0
5,-1,-3,-11,7,83,12,2,0
-6,-1,-6,-17,-10,32,3,1,0
0,-4,-3,-1,13,-23,-7,-2,0
-3,5,2,10,-4,13,7,2,0
5,-1,-1,-4,3,-16,-2,0,0
2,0,1,2,-8,35,-3,-1,0
-2,0,2,6,36,-32,-3,-1,0
9,-1,-1,-11,20,9,-15,-6,0
-5,1,2,5,-43,-20,18,5,0
4,1,1,-3,4,-7,-4,1,0
1,-4,-3,-13,-4,-15,3,-1,0
1,3,1,11,21,46,9,0,0
6,1,1,-1,-29,-65,-11,0,0
-20,0,-3,-4,2,-52,-5,0,0
18,1,0,1,-14,30,-1,-1,0
-15,-6,-3,-2,-23,-37,-2,-2,0
0,-5,-4,0,36,42,-1,-3,0
9,14,2,2,-5,-16,6,1,0
-4,-13,-3,0,-18,-3,-6,-1,0
0,4,-1,-4,-10,-6,10,-1,0
5,-1,-3,-2,25,-2,-4,-2,0
-2,-11,0,-1,5,-6,6,1,0
-4,13,-2,-5,46,26,4,0,0
5,19,3,-2,-43,14,3,1,0
-9,-65,-4,-2,-3,-4,-5,-1,0
0,19,1,2,-26,10,-4,-2,0
17,-1,1,1,42,26,3,1,0
-9,8,-3,0,1,-30,-1,-5,0
2,29,5,5,5,6,-1,1,0
9,-39,-2,-1,10,1,1,1,0
-14,32,-1,-1,-8,4,-2,-1,0
-13,-56,-5,0,9,-45,-3,0,0
10,16,-4,-3,-9,15,2,-2,0
-21,11,-1,2,25,3,0,0,0
2,-1,1,-4,-8,4,5,1,0
16,26,4,0,-18,16,0,1,0
-8,-6,-4,-1,8,-10,0,-3,0
34,2,1,-2,4,15,0,1,0
-24,-6,-1,0,-25,5,-1,-3,0
-13,-9,-1,-3,-8,3,-1,-1,0
2,10,0,-1,21,6,4,-2,0
18,-8,-1,-1,-30,-13,1,1,0
-11,0,-1,-4,-12,3,0,1,0
27,-23,-2,1,8,11,2,-4,0
-24,6,-2,-2,-1,-2,-3,-3,0
-18,1,-4,-2,11,3,-1,-3,0
-2,-13,-1,3,-6,-1,1,0,0
7,11,1,-4,-8,-5,-1,2,0
7,4,0,0,2,-6,-6,0,0
-7,-3,2,-4,-8,14,12,0,0
12,-5,0,1,-19,-20,-5,1,0
-21,8,-1,-1,-1,7,4,1,0
-2,-3,2,7,13,1,-1,0,0
0,0,0,-2,-14,-14,2,-2,0
-3,-4,-3,-2,11,9,-2,-1,0
11,5,0,-1,-13,-14,-2,1,0
-4,-2,0,-3,-6,3,-2,0,0
-11,-3,-2,0,23,15,-12,-1,0
2,-4,0,3,-27,-25,2,-3,0
-5,1,-2,-2,19,3,-1,-2,0
4,0,1,0,-1,-4,-1,-2,0
14,13,0,0,3,6,-6,-2,0
-9,-13,-4,-2,7,0,-4,-1,0
8,-5,-3,0,13,8,5,-1,0
-4,-9,2,2,-40,-13,-2,1,0
-15,-11,-3,4,-19,-4,-4,-1,0
0,7,0,0,-6,-2,2,1,0
-2,-4,-3,-9,-2,16,-1,0,0
11,6,-1,2,24,2,0,0,0
-4,4,-1,-3,-12,-28,-1,-1,0
2,0,1,1,7,24,0,1,0
15,10,0,2,5,-22,-1,-1,0
-15,17,2,2,14,48,-1,2,0
14,-4,3,3,38,4,4,4,0
-11,-41,-5,-3,-37,-21,0,-2,0
4,-13,-4,1,9,9,-5,-3,0
-6,-9,1,-3,-11,-17,-2,1,0
0,22,0,-2,11,5,0,-2,0
10,15,3,1,7,18,-4,-1,0
-2,-3,1,2,21,4,6,1,0
-5,19,-3,-4,-22,-4,3,-1,0
-2,-9,0,1,-14,-14,-8,-1,0
-7,-18,-2,-2,13,-5,-2,-3,0
-15,5,0,0,-9,-7,-6,-2,0
5,-1,0,0,-1,-8,0,-2,0
2,5,1,0,19,-12,6,1,0
4,13,1,-5,-13,-11,-5,-1,0
1,4,2,5,6,18,3,3,0
0,-4,-2,-3,-7,-7,3,1,0
-5,-25,-4,-1,-2,6,-2,-3,0
-6,12,1,-1,-11,-9,-3,-1,0
-6,2,-2,-1,11,-2,-1,-2,0
5,1,-3,-6,-6,0,-2,-1,0
-5,-2,-3,1,-14,11,-1,1,0
8,5,-1,1,9,1,1,0,0
-4,4,2,0,-5,-7,1,-2,0
1,-11,-1,2,3,7,0,-1,0
-12,6,3,-1,-5,-20,-3,-1,0
-1,-6,-2,-1,-20,17,0,-1,0
4,9,0,-1,17,1,0,0,0
1,-8,-1,0,-7,-22,-3,-1,0
2,-2,-2,-3,7,29,0,-3,0
3,7,0,0,41,-17,1,1,0
-7,7,-1,-3,-53,-4,-2,-3,0
4,10,-1,-1,3,-17,6,-2,0
-4,-41,-5,-5,-12,-2,-1,-4,0
2,6,2,-1,-12,9,2,1,0
5,0,0,1,46,-6,-1,2,0
-9,-7,-2,1,31,14,-2,-2,0
2,11,1,-1,-14,0,-1,-1,0
-1,-2,-4,1,29,-15,-1,-3,0
3,1,1,-2,-56,-16,-1,1,0
3,1,1,-2,-12,9,-4,-1,0
-2,4,0,0,7,8,2,1,0
2,-4,-2,0,18,-7,0,1,0
-3,-2,0,-1,-2,-1,-2,0,0
-4,3,0,-1,6,9,0,0,0
21,6,1,-3,-13,-8,0,0,0
-17,17,0,1,-6,-3,0,-1,0
-15,-71,-7,-1,13,7,-2,-2,0
15,8,1,4,20,2,-1,-1,0
-11,-3,0,0,2,-1,-4,-3,0
13,23,2,-1,-61,-5,0,1,0
-2,8,0,1,15,3,1,-1,0
-4,-11,-4,-3,-18,4,-1,-1,0
6,19,0,4,9,-2,2,-1,0
18,-11,-2,-5,-17,-19,-3,1,0
-20,5,-1,2,53,16,1,-1,0
31,-3,0,0,6,7,0,0,0
-25,9,3,-1,-30,-3,0,1,0
-10,-20,-4,2,1,18,-5,-6,0
13,5,-1,-5,-20,-68,5,2,0
-5,3,-2,-4,9,-11,-4,-2,0
9,-1,2,9,-41,-22,8,3,0
-7,-8,-1,-5,-28,-41,-22,-6,0
2,15,6,16,51,51,6,2,0
-8,-7,-3,-8,38,17,-15,-5,0
-4,-5,-10,-15,-44,-41,12,1,0
-5,-2,0,-12,-29,10,-6,-1,0
8,11,1,1,8,17,0,0,0
-7,-2,5,5,-19,-16,1,-1,0
4,-4,1,12,46,14,-14,-4,0
-1,0,-4,-13,3,27,16,3,0
-3,-2,-11,-19,7,-4,-5,-4,0
-4,-3,-2,5,-38,-12,5,1,0
1,2,-2,-14,4,0,-3,0,0
0,0,3,8,9,7,5,2,0
2,0,1,2,-13,15,-1,0,0
-7,-2,2,-6,-11,-13,-3,-1,0
2,1,0,1,32,4,-5,-3,0
2,2,6,12,-16,19,2,1,0
-1,-3,-6,-10,16,-17,-9,-2,0
-5,-4,-5,10,5,15,5,0,0
-2,0,0,-6,5,0,-4,0,0
3,-1,-2,0,20,-15,1,-1,0
0,1,1,2,-45,25,-2,-2,0
-7,0,0,3,4,-5,4,-1,0
2,-1,-1,-1,25,18,2,0,0
-5,-1,-2,-7,-28,-17,-5,-1,0
-1,3,3,9,-14,-14,1,0,0
-2,1,-1,-2,12,5,1,0,0
1,-4,-1,0,-4,3,-2,0,0
3,3,0,3,25,13,5,0,0
0,0,1,1,-8,-6,-2,-1,0
14,-4,1,-1,3,4,0,0,0
-19,-4,-4,-1,-3,-5,-2,-3,0
2,-1,0,2,14,2,0,-2,0
5,5,0,-1,4,5,0,1,0
-6,1,1,-1,-10,-9,-3,-2,0
0,-7,2,1,-4,5,1,-1,0
0,-6,-1,1,23,9,1,0,0
10,5,-1,-1,-13,-7,-3,-1,0
-7,13,2,0,-4,0,1,-3,0
1,34,1,1,-4,1,-2,4,0
9,-40,-2,2,21,5,0,0,0
-10,-20,1,-2,-12,-10,-1,0,0
23,14,0,2,19,10,-1,1,0
-30,-1,-2,1,0,6,-2,-4,0
6,18,-1,3,2,-4,-1,0,0
-11,8,0,-4,-9,-4,-1,-2,0
12,-7,-2,-4,1,-3,-1,1,0
1,-3,5,4,1,4,1,3,0
-2,43,-3,-2,0,4,-2,-4,0
0,-56,-4,0,3,-1,-1,-3,0
-14,6,-3,2,-5,-3,-2,-1,0
15,-9,-2,0,-4,-3,0,0,0
-18,-1,2,-1,3,0,-1,-2,0
-2,16,2,1,2,4,2,2,0
3,-5,0,-6,-12,-5,-1,-7,0
-8,2,0,1,-4,3,7,5,0
2,-8,0,-1,13,-5,-11,-9,0
2,12,3,1,-7,0,-1,-8,0
-13,-23,-1,-4,-8,-13,-1,6,0
28,32,1,3,34,13,-2,-19,0
-17,-43,-6,-2,-17,-12,3,8,0
5,43,0,-2,-11,10,-1,-5,0
-13,-45,-3,-3,23,-21,0,-1,0
5,28,1,1,1,31,-2,-3,0
-6,-42,-5,1,45,8,2,-2,0
-4,9,0,2,-22,-9,-2,9,0
-7,3,1,-1,-8,4,4,19,0
13,-3,0,-2,-7,-21,-1,7,0
2,30,4,3,6,14,2,-6,0
7,-15,-6,-1,5,-20,-7,-10,0
4,20,0,2,11,25,4,1,0
-16,-14,-4,-2,-9,-16,-4,-8,0
4,4,2,-2,-16,-17,1,-2,0
-12,-12,-3,-4,13,18,2,-18,0
12,31,5,2,-16,25,4,9,0
-15,-32,-4,-3,7,-24,-7,-1,0
-5,-4,-1,0,3,20,-1,6,0
27,22,0,-2,-4,-15,2,15,0
-31,-26,-6,0,21,-14,-2,0,0
22,8,-2,-3,-12,2,-2,6,0
-7,-4,1,2,-8,-37,1,20,0
-9,-2,-1,-7,-25,18,1,-21,0
2,5,0,-3,-36,12,-4,-38,0
4,-4,3,5,30,-1,7,20,0
2,-5,-4,-2,14,17,-2,2,0
1,7,1,3,50,-7,-2,-8,0
2,-4,-2,0,-46,-30,-6,8,0
-6,-8,-4,-3,-13,-4,-3,-2,0
2,17,0,-1,-7,9,1,-9,0
-3,-10,-2,0,10,-16,-6,5,0
2,9,2,0,7,4,-6,-11,0
2,11,3,1,-6,16,6,-3,0
7,-14,0,3,10,22,4,8,0
-3,-6,-2,0,-78,-10,-5,43,0
5,2,0,9,70,-48,2,10,0
0,10,6,1,-21,12,15,12,0
-7,0,-5,-6,12,-6,-7,-19,0
-2,1,3,7,-18,27,7,-2,0
10,15,0,-2,-5,9,4,7,0
9,-17,-4,-3,16,-15,-4,2,0
-12,0,-1,-8,-49,-17,-1,-20,0
-1,-4,1,2,63,28,2,17,0
-1,0,1,0,-9,-10,-1,-5,0
-3,4,-5,-7,-14,-19,-6,-13,0
5,7,-3,-1,-29,6,1,19,0
-6,-12,-1,3,-12,-1,-1,-22,0
-1,5,-1,-4,-24,-3,-11,-13,0
-16,-1,-1,0,5,31,1,-1,0
-1,-23,0,3,37,3,5,11,0
-1,10,5,7,-19,0,8,-3,0
-8,3,-1,-4,-35,-41,4,36,0
12,20,-1,-3,-9,-4,-10,-10,0
0,8,0,-3,40,1,-18,-18,0
-4,-25,-8,-5,14,-23,-2,-3,0
-8,-11,0,-2,21,-7,6,-16,0
4,24,2,5,9,23,-10,1,0
26,-14,-2,-1,-10,8,6,28,0
-20,0,1,-6,4,7,-4,5,0
1,23,0,0,1,0,-9,8,0
-31,-33,-4,-9,-53,0,7,-4,0
7,22,5,4,-30,-83,-14,-33,0
-7,-8,-7,-5,22,51,7,15,0
47,31,7,5,23,12,6,-1,0
-44,-53,-8,2,10,-18,-6,-24,0
-14,48,5,2,-6,-17,5,-25,0
36,-61,-6,-11,-23,-54,-22,-11,0
-12,2,6,14,93,117,20,0,0
20,23,6,1,-18,-43,10,39,0
-43,-37,-11,3,15,15,5,13,0
28,40,7,6,26,-3,-10,-24,0
-23,-17,-6,-9,-22,-22,-6,-4,0
15,-6,4,2,-9,-4,-21,-26,0
8,2,-2,1,-1,4,-2,-15,0
22,11,-1,-2,-6,-4,8,32,0
-40,-5,-2,-11,-6,13,1,7,0
-31,-21,-1,8,21,-3,3,-20,0
42,8,3,-4,-56,-5,-9,4,0
-18,8,-2,2,30,-39,7,1,0
20,-2,2,4,-95,36,-17,-50,0
2,0,2,3,5,10,6,24,0
-14,-7,-3,-15,28,-12,-7,0,0
-18,8,-5,-12,35,-3,-2,-68,0
