2,4,4,-12,-30,-2,0,-2,0,0
-2,0,0,21,33,2,1,-1,0,0
-2,-3,-4,2,-12,0,-1,0,0,0
0,0,-2,-19,7,-3,-1,0,0,0
-1,-1,3,35,2,2,-1,-1,0,0
0,0,-2,-10,14,-7,-1,-3,0,0
4,1,0,9,24,-1,-3,1,0,0
-1,-1,-1,24,-14,1,3,0,0,0
-2,-3,-6,-4,-4,1,-1,-2,0,0
-1,-1,1,4,17,-8,-2,0,0,0
-1,-1,-2,1,-6,4,1,3,0,0
-2,-3,-1,-9,-7,-1,-1,-1,0,0
0,0,4,21,3,3,1,0,0,0
-1,1,-4,-14,2,1,-1,-2,0,0
3,-1,-1,-4,-3,9,9,1,0,0
-8,-4,-1,-7,12,15,3,-10,0,0
-1,0,-1,-6,-14,-17,-3,-3,0,0
1,-2,-3,3,-7,8,3,-1,0,0
-1,-2,-1,-7,-22,-18,-2,-1,0,0
5,-1,2,8,21,25,6,4,0,0
-8,-1,-4,-6,11,-2,-3,-5,0,0
2,0,-3,2,19,-8,-4,1,0,0
-1,-1,0,-28,-8,-10,-5,-4,0,0
2,2,7,21,-43,-14,1,-1,0,0
-1,-2,-4,-3,4,-3,-4,-1,0,0
-3,-4,-16,-12,7,1,0,2,0,0
-3,0,1,1,-30,3,1,16,0,0
1,1,5,9,19,-30,7,2,0,0
1,0,2,6,-8,-5,0,-4,0,0
0,0,0,-22,-33,-30,-6,-1,0,0
2,0,-4,-12,8,-13,-2,-5,0,0
-2,1,3,-1,-2,16,-1,0,0,0
0,-2,-3,13,21,-11,-1,-1,0,0
1,-3,3,-6,-35,8,-6,-3,0,0
0,1,2,2,23,10,2,-1,0,0
-3,0,-3,0,3,-18,3,5,0,0
2,0,0,-10,-11,-13,-7,-3,0,0
-2,0,0,-2,19,23,11,2,0,0
0,-1,-8,12,37,71,7,-1,0,0
-1,0,1,-16,-22,-47,-3,0,0,0
-3,-3,-4,4,-8,-13,-3,-4,0,0
0,0,0,8,43,47,-1,0,0,0
-2,-2,-3,-4,-12,-36,0,1,0,0
-1,0,7,11,-13,36,0,-2,0,0
0,-1,-7,-5,2,-3,-2,-2,0,0
2,1,4,0,2,7,7,3,0,0
-1,-1,-1,-22,-51,24,-1,-3,0,0
-4,-3,-4,8,28,11,10,-2,0,0
0,0,4,25,2,-24,-3,-2,0,0
-3,0,-2,-11,-10,4,-1,2,0,0
9,0,2,-6,4,7,1,-5,0,0
-7,-1,-4,9,-4,-18,-3,-3,0,0
0,-3,-1,3,20,11,5,3,0,0
-3,-3,-6,-3,-6,-9,-2,-5,0,0
1,1,4,-10,-4,-1,2,2,0,0
9,2,2,8,-5,6,-4,-2,0,0
-5,0,1,0,8,0,-1,0,0,0
-1,-4,-3,6,14,0,-6,-4,0,0
-2,-1,2,-6,-19,-3,-2,1,0,0
-6,-1,-1,-12,1,-2,2,-3,0,0
-4,1,3,-6,-10,-9,-4,-2,0,0
2,-1,-2,-2,2,2,5,1,0,0
1,-3,-1,2,-3,-15,-4,-1,0,0
0,1,-1,-1,-13,-3,0,-4,0,0
0,-1,-1,-5,-19,22,1,1,0,0
-2,-1,-1,3,7,-20,-5,0,0,0
0,-1,-2,-6,-7,9,-2,0,0,0
-2,-1,-2,-13,18,8,7,-2,0,0
-1,1,3,14,-10,-14,-1,0,0,0
1,-1,-1,6,-17,-9,-4,3,0,0
1,-1,-3,-6,-4,-13,6,2,0,0
2,-2,-1,-11,-6,-20,-5,-1,0,0
3,2,2,8,-7,-11,-1,1,0,0
-2,-1,-4,-12,-7,2,-2,0,0,0
-2,1,1,14,15,-11,-2,-2,0,0
0,-1,-2,0,1,12,-2,0,0,0
-2,-1,-3,-11,-2,-20,-1,1,0,0
0,-1,-8,-8,8,31,0,-2,0,0
-3,1,-1,-28,-24,16,5,-1,0,0
0,-3,2,0,-19,-17,1,0,0,0
0,-1,-3,2,7,10,0,3,0,0
1,0,1,1,0,-32,-4,0,0,0
-2,-2,-3,3,1,53,2,1,0,0
1,-1,4,10,23,8,2,1,0,0
-2,-2,2,-1,-6,-45,-3,-3,0,0
-1,0,-1,-9,-55,-22,-9,-3,0,0
-1,0,1,-1,20,8,7,-1,0,0
-1,-1,2,8,13,3,-4,-1,0,0
0,0,4,3,13,-5,-4,-1,0,0
-1,2,5,2,-18,-3,-3,-1,0,0
1,-2,-1,-2,6,11,-1,-1,0,0
-4,1,0,3,14,-16,-1,0,0,0
-2,-1,-1,-1,23,-10,-6,-3,0,0
-1,1,2,0,4,6,0,-1,0,0
2,1,0,1,21,40,2,3,0,0
2,0,-1,5,-18,-24,0,0,0,0
-6,-4,-4,-12,18,17,-1,-3,0,0
3,-1,-1,0,-1,-17,-2,-2,0,0
-3,2,-1,5,-7,-1,1,2,0,0
3,-1,0,0,-1,15,0,2,0,0
-2,-2,0,-6,-9,-5,-4,-3,0,0
1,-2,-2,-5,16,20,6,2,0,0
-7,0,2,-10,-17,-13,0,-2,0,0
4,-1,1,11,-2,12,-1,-3,0,0
-2,0,-2,4,22,12,1,3,0,0
-10,-3,1,-5,-28,-11,-2,-1,0,0
0,-2,-1,-22,2,4,4,0,0,0
-4,-1,0,5,-3,15,3,0,0,0
5,1,-3,-12,-11,-37,-6,-2,0,0
8,0,0,13,14,25,2,-2,0,0
2,-3,1,15,-14,-20,5,-7,0,0
-6,0,1,-10,19,14,-7,8,0,0
3,2,5,0,-36,31,2,0,0,0
1,0,2,2,0,-18,-3,-2,0,0
3,0,-1,-3,-14,3,-2,1,0,0
-11,-1,-2,-4,6,5,1,-3,0,0
3,-3,0,8,14,-10,-2,-1,0,0
7,2,2,2,-4,-4,0,4,0,0
2,-2,0,1,6,4,-6,-3,0,0
11,4,2,10,22,13,7,0,0,0
-1,-4,1,3,14,-2,0,1,0,0
1,-2,-3,-4,-16,-5,5,-9,0,0
6,1,0,10,24,4,-3,3,0,0
0,1,3,3,-20,1,2,0,0,0
3,1,1,3,5,2,-5,4,0,0
2,-1,-3,-6,3,-10,-3,-3,0,0
-4,0,-2,-2,-7,12,4,-7,0,0
4,-1,1,1,16,-33,-1,6,0,0
2,0,-3,-1,15,21,-3,0,0,0
-12,-1,-1,-3,-25,1,0,-4,0,0
-6,-1,2,0,7,-1,-2,-6,0,0
1,0,-2,9,16,0,8,-1,0,0
-5,-3,1,-3,-14,1,3,3,0,0
-3,0,-1,0,-6,-7,-8,-6,0,0
0,2,1,9,30,1,0,-2,0,0
-1,-2,-2,-2,-24,-5,0,2,0,0
6,2,0,1,-13,12,-1,0,0,0
-15,-4,0,-2,2,-6,3,1,0,0
2,-1,-2,1,18,-19,-2,-1,0,0
-4,-1,0,-6,18,10,-3,0,0,0
-1,1,0,3,-16,27,13,4,0,0
6,-1,-3,-4,5,-3,-1,2,0,0
-2,0,0,-5,-7,-14,-4,-1,0,0
3,0,0,8,19,-9,0,3,0,0
2,-3,-2,-1,-15,9,2,-2,0,0
-6,-1,-1,5,-1,-16,-7,0,0,0
-3,-3,-4,-10,8,-22,0,-2,0,0
6,4,5,-4,-22,13,-4,4,0,0
4,0,-2,3,8,1,-3,0,0,0
10,1,-2,-6,-8,-2,7,2,0,0
-35,-4,-2,2,1,-13,-5,-2,0,0
9,3,0,-1,7,-3,-2,0,0,0
9,1,1,4,2,4,-2,1,0,0
1,-1,-1,-4,1,1,-2,-1,0,0
2,4,-1,-5,-6,4,0,1,0,0
-2,0,2,4,-29,-5,-1,-2,0,0
1,-2,0,2,15,14,0,0,0,0
0,-1,-2,3,6,-17,-2,0,0,0
1,-3,0,-7,-20,-17,2,0,0,0
-6,1,1,-3,21,-5,0,-1,0,0
4,-1,-2,-5,-13,27,-3,-1,0,0
-3,-2,-1,2,-6,-14,-5,0,0,0
5,0,-1,-5,-9,-9,1,0,0,0
0,-1,-1,10,11,12,0,2,0,0
-3,-3,-2,-4,1,3,-1,-3,0,0
0,0,-1,3,-10,13,1,-4,0,0
1,1,1,-8,-10,-16,-2,-2,0,0
-3,-1,-2,-7,6,6,2,0,0,0
3,3,3,4,-12,2,-3,4,0,0
-1,1,-1,2,4,-5,3,-3,0,0
-1,-2,-3,-3,-27,-24,-1,1,0,0
-1,-2,-3,-20,28,-1,-1,-3,0,0
-2,-3,1,-9,4,-2,1,-1,0,0
-2,0,1,-2,-27,-9,-3,0,0,0
1,-1,-3,-22,25,8,6,4,0,0
-1,-2,1,26,0,13,-4,-4,0,0
1,-1,0,4,3,-8,0,-3,0,0
-1,-3,0,2,-8,4,0,0,0,0
-1,0,-1,-5,-10,10,0,-5,0,0
0,-1,-1,14,-1,7,-2,8,0,0
1,2,-1,3,9,5,-2,-2,0,0
-2,0,0,8,-1,-2,1,-4,0,0
-2,0,0,3,6,-3,-2,-1,0,0
1,0,1,-5,-1,6,3,1,0,0
0,0,2,-1,8,-5,0,4,0,0
-3,-1,0,6,2,0,0,-3,0,0
0,-2,0,-14,-9,-1,2,1,0,0
3,-1,-3,-12,-4,6,-2,-5,0,0
-2,0,-1,30,2,0,0,0,0,0
5,-3,-2,-7,-10,-1,0,-3,0,0
3,-2,-1,-8,15,-2,-3,1,0,0
-1,1,0,-4,-12,-12,0,-2,0,0
2,-1,0,8,5,-2,0,-1,0,0
3,0,0,-2,-5,11,0,0,0,0
0,0,-3,0,-1,-8,-1,0,0,0
-1,1,-1,-1,11,9,0,-2,0,0
-1,-1,-2,-2,-9,-12,-1,0,0,0
-1,0,-2,1,12,6,-2,-2,0,0
0,-3,-1,-1,-7,-5,2,1,0,0
1,-2,-2,-9,18,8,2,-2,0,0
0,0,0,0,-1,5,-1,-1,0,0
1,0,0,-5,-10,-3,0,0,0,0
-1,0,-1,-1,13,7,0,-1,0,0
-1,-3,0,4,-2,-5,-2,-2,0,0
1,2,2,-2,1,4,2,2,0,0
0,2,1,26,8,-8,-5,1,0,0
-2,-3,0,-11,-12,11,-4,-2,0,0
0,-2,-1,4,5,8,4,3,0,0
-2,-1,0,-5,-10,-12,-2,-4,0,0
-2,-1,1,-1,13,5,1,0,0,0
1,-2,-1,1,0,-1,-1,1,0,0
0,-3,-2,-3,-8,4,0,-1,0,0
0,1,0,1,6,1,-1,0,0,0
-1,-2,1,-8,-14,-8,0,-1,0,0
-2,-1,-2,2,16,9,1,0,0,0
-3,-1,1,-12,-17,-8,-2,-2,0,0
0,0,0,9,22,1,3,1,0,0
0,0,-2,12,5,-1,-1,-2,0,0
-2,-1,-1,0,-5,-1,0,0,0,0
0,0,0,-5,-13,4,-1,-1,0,0
1,1,0,-5,-2,-1,-6,-1,0,0
-4,-1,-2,2,-7,-2,2,2,0,0
1,-2,-2,0,-7,2,0,0,0,0
-4,-1,0,-7,11,-8,-1,-5,0,0
6,2,0,-3,-12,-1,4,6,0,0
-5,-1,1,-1,-3,1,-3,-1,0,0
-7,-5,-5,-8,-3,-1,2,-3,0,0
-2,1,0,-2,-9,-1,-1,5,0,0
-1,-1,0,0,-20,-2,1,-8,0,0
0,-2,-1,0,0,0,-1,1,0,0
2,0,1,-1,14,2,2,1,0,0
5,2,0,-5,-8,-4,1,-1,0,0
-4,-2,0,1,-11,-1,-1,0,0,0
-3,-1,-1,3,12,1,-2,-9,0,0
-2,-1,0,-1,-21,-3,4,6,0,0
6,1,-1,-4,16,5,4,-5,0,0
-7,-3,1,5,-17,0,-8,12,0,0
5,2,0,15,17,1,9,-9,0,0
-11,-7,-2,-5,-6,-4,-4,4,0,0
-6,-4,-1,-1,13,-1,-17,-9,0,0
1,1,-1,6,28,-2,-1,2,0,0
-1,-2,-1,11,1,-18,8,5,0,0
3,2,3,2,-21,6,-3,-2,0,0
-5,-3,-1,-2,13,-1,2,1,0,0
-2,-1,-2,-7,6,0,-4,-7,0,0
-1,-1,-1,0,-20,-1,1,1,0,0
-2,1,0,-1,-5,-5,0,3,0,0
0,-2,0,2,26,-4,2,-2,0,0
2,1,1,-1,-21,6,1,0,0,0
-5,0,-4,-15,-9,2,-1,0,0,0
-4,-3,-4,-2,12,28,0,-12,0,0
5,-2,-3,-5,12,-4,-4,14,0,0
-2,-1,1,8,-9,-1,15,2,0,0
-1,0,1,-9,-21,-6,-2,11,0,0
-11,-2,0,11,35,-8,-10,-12,0,0
1,3,4,-6,-3,3,12,-1,0,0
3,0,-1,-4,-16,-13,4,16,0,0
-3,-2,-3,-1,30,2,0,-3,0,0
0,0,-1,-4,3,4,-1,5,0,0
3,5,5,7,81,73,-5,-13,0,0
3,5,5,-21,62,-38,-5,1,0,0
2,0,0,26,72,34,15,1,0,0
-3,-6,-4,-30,-7,-37,-13,-12,0,0
-3,-2,-5,31,-6,-23,-6,-4,0,0
0,0,-4,13,25,-13,-1,-1,0,0
2,4,13,4,-54,-11,4,6,0,0
-2,0,1,10,-27,-8,-13,-1,0,0
-2,-1,2,-15,-34,-16,-2,-1,0,0
2,-1,-1,6,-2,26,9,0,0,0
2,1,-1,-9,-19,-18,-2,-1,0,0
-9,-1,-10,-9,-20,-6,2,0,0,0
4,1,7,-1,5,-1,-3,-1,0,0
-13,-2,-7,9,-16,-12,-2,-4,0,0
-13,-6,-5,-25,1,-4,-2,-8,0,0
8,-4,-10,35,9,5,-3,2,0,0
3,-2,-12,-10,-22,-7,0,14,0,0
-28,-6,-2,-3,-14,2,-1,0,0,0
-11,4,8,-8,2,-7,-1,0,0,0
14,4,11,17,-8,3,-1,3,0,0
1,1,-1,4,6,0,4,-6,0,0
-57,-4,0,-6,-2,-3,1,-2,0,0
18,-3,1,-5,-6,-2,-1,-4,0,0
-25,4,3,8,0,-3,1,-9,0,0
5,-2,0,-13,-6,12,1,-5,0,0
-8,-1,10,46,-10,-1,-5,6,0,0
18,7,1,-13,0,15,5,8,0,0
9,2,27,12,-2,-8,-4,-7,0,0
-24,-6,-35,-39,-12,-7,-2,-7,0,0
-30,-8,-56,-103,-6,0,1,-7,0,0
5,-33,-14,60,-3,-8,-4,10,0,0
7,-1,25,59,4,13,-2,-9,0,0
26,4,-10,-43,15,-5,3,-4,0,0
-65,-2,28,95,-2,3,-11,1,0,0
83,32,22,-18,-13,-24,17,19,0,1
100,11,-1,-29,4,16,14,24,0,1
5,4,10,0,-11,-13,-8,8,0,1
-60,-3,-2,-1,11,-2,-2,-26,0,1
-63,-18,-10,7,16,2,-5,-2,0,1
14,5,-9,-3,30,-12,-36,-14,0,1
-26,8,31,25,-47,24,44,37,0,1
14,-7,-17,-44,7,-11,-31,-15,0,1
15,8,-2,39,41,-15,-29,-1,0,1
-62,-8,3,-39,0,8,17,-7,0,1
-77,-51,-18,18,-1,-13,-20,-10,0,1
65,28,24,-5,-25,-18,-23,-62,0,1
48,-5,-1,66,82,-19,-41,-35,0,1
16,9,0,16,-42,-5,33,37,0,1
17,-2,-10,-45,-17,3,-11,-13,0,1
20,2,-1,-5,-12,11,-3,-9,0,1
-13,-8,-6,-9,99,9,-5,18,0,1
23,4,-1,2,-38,-4,11,27,0,1
-31,4,0,-28,-38,-6,-5,-12,0,1
22,-8,24,35,17,-12,-4,-13,0,1
-34,13,14,-12,-6,12,8,-1,0,1
8,-15,-17,16,-12,-2,8,22,0,1
-78,-20,16,58,-12,-5,-18,-46,0,1
-29,-24,-52,-96,19,-7,-2,12,0,1
119,39,36,125,37,-1,9,-48,0,1
1,-11,-16,-92,-34,-17,-4,-18,0,1
-12,13,35,19,11,4,-2,6,0,1
-2,1,19,29,-6,3,-17,-82,0,1
55,0,-93,-66,14,21,39,96,0,1
-75,-9,27,35,-2,1,-1,16,0,1
-66,3,16,-29,9,12,-8,-14,0,0
1,-8,-12,-24,-27,2,1,-11,0,0
6,4,9,-32,29,0,3,23,0,0
3,3,6,-3,-5,7,3,19,0,0
-12,-6,-3,-11,43,3,-9,-20,0,0
-4,4,6,15,-7,-16,1,23,0,0
-13,-4,4,-19,-12,-6,3,-18,0,0
40,-4,-26,5,-37,12,3,18,0,0
17,6,14,0,-72,-1,13,-25,0,0
90,34,-7,-10,34,-2,5,7,0,0
-38,-33,11,-20,-10,-13,1,5,0,0
-34,-17,4,22,-14,11,-14,-36,0,0
53,-15,-14,-30,-51,-20,-7,25,0,0
83,24,10,5,66,-7,23,10,0,0
-34,-7,7,24,-15,3,-20,9,0,0
35,3,-4,-66,-42,-12,40,-6,0,0
9,2,-2,12,52,2,-17,16,0,0
-89,-21,0,22,66,9,-22,-35,0,0
45,17,3,-7,18,-6,8,1,0,0
31,1,1,-17,-45,-9,1,14,0,0
-81,1,1,-18,12,7,12,-35,0,0
66,6,4,19,0,3,-2,22,0,0
-39,7,5,-6,0,-7,-10,-17,0,0
-20,-21,-4,16,-14,7,-4,19,0,0
-1,0,-7,-3,20,-3,5,1,0,0
32,5,2,12,-36,1,1,12,0,0
1,-10,2,-10,-16,-5,-14,22,0,0
71,10,0,-6,5,5,-9,18,0,0
-88,-17,-1,-6,-14,-4,0,-25,0,0
5,1,-1,2,11,1,8,13,0,0
1,1,3,4,-5,-5,-10,-5,0,0
4,0,1,-2,-10,1,24,10,0,0
27,9,-3,-4,7,5,-13,2,0,0
-28,-8,-3,-3,12,-2,-3,-6,0,0
11,5,1,-4,-6,0,0,4,0,0
-23,-4,6,7,-7,0,-6,2,0,0
10,3,7,2,-3,-7,-8,-3,0,0
15,5,-5,-1,16,6,18,11,0,0
-10,0,3,-9,-18,-9,-4,2,0,0
-24,-12,-9,0,-2,2,-1,-3,0,0
19,3,-1,-9,-3,-6,-4,0,0,0
-1,-1,5,9,-2,5,4,-5,0,0
1,1,0,0,17,-4,0,2,0,0
-19,0,17,-14,-14,-1,-2,-5,0,0
30,11,-2,1,2,-9,0,-13,0,0
-6,-3,-8,-12,14,3,2,2,0,0
10,4,2,-8,0,-5,-2,-4,0,0
-7,-3,-3,7,-11,-5,-3,-4,0,0
-2,-2,1,-4,-28,-3,-1,7,0,0
-9,-6,-1,9,10,24,7,-3,0,0
10,0,0,-4,-14,-1,2,5,0,0
0,-1,-1,5,-3,-5,-1,1,0,0
3,0,-2,0,0,8,0,3,0,0
-2,-1,-2,3,-18,5,-2,0,0,0
0,-3,0,24,-1,2,0,-1,0,0
-3,2,9,0,1,-7,0,-4,0,0
1,-1,-8,-6,15,7,0,0,0,0
-9,0,-2,-19,-16,-13,-2,-2,0,0
0,1,1,10,11,8,3,5,0,0
5,-2,-1,-2,-20,-5,0,1,0,0
1,2,4,9,20,4,-2,-2,0,0
-5,-8,-16,1,1,3,3,2,0,0
-4,-3,-5,-19,-5,-2,-3,-2,0,0
-4,0,1,7,44,26,-5,5,0,0
-3,1,2,0,5,-14,-2,0,0,0
5,-4,-2,13,41,24,5,0,0,0
2,0,-3,-45,-28,-16,-1,1,0,0
16,3,3,14,-29,-9,-1,-1,0,0
-32,-4,-3,-7,5,0,-4,-12,0,0
5,-3,-4,-14,-5,-7,-3,-2,0,0
-8,-2,-1,24,41,10,1,1,0,0
1,-1,-1,-1,-10,9,3,-2,0,0
9,4,-3,-6,-8,-8,1,6,0,0
-5,-1,0,-15,-51,-11,-1,-2,0,0
8,3,3,6,4,9,1,-1,0,0
-3,1,4,-15,-14,-6,-2,-3,0,0
5,-2,-4,-13,-14,-2,-1,-3,0,0
-18,-5,-2,12,40,-2,2,7,0,0
6,0,-1,-1,-4,2,2,3,0,0
3,-2,-1,-9,39,-5,1,-2,0,0
5,-1,-1,2,-44,2,0,1,0,0
-19,-3,-13,-33,-31,1,-2,-12,0,0
-10,-3,1,1,28,-4,-3,1,0,0
8,2,5,-14,-4,0,0,5,0,0
-2,-1,4,15,-18,-1,-2,-2,0,0
-3,2,19,-3,-5,-5,0,-2,0,0
-3,-15,-57,-7,18,3,-3,0,0,0
-24,-6,-8,-9,-4,10,0,-7,0,0
30,11,39,61,8,5,6,10,0,0
-23,-4,-18,-22,-2,-5,-9,-9,0,0
25,11,36,45,7,8,4,6,0,0
33,2,12,5,28,6,2,11,0,0
-76,-7,13,6,-14,-18,-4,-14,0,0
79,0,-34,1,25,2,4,-18,0,0
-25,7,31,-54,-21,-18,-21,-21,0,0
-47,-4,14,-1,-10,-9,-6,5,0,0
45,1,-5,27,14,1,1,15,0,0
-9,-5,-7,21,-24,2,3,16,0,0
11,0,4,9,30,13,7,14,0,0
10,1,5,-2,-21,-5,2,-7,0,0
-20,-4,-16,-12,18,-16,-1,12,0,0
46,16,8,23,-72,-14,-8,2,0,0
-56,-13,-1,-16,28,20,1,26,0,0
59,5,-1,15,-38,-18,22,-22,0,0
-63,-12,-9,-5,38,-5,-15,-8,0,0
-55,-2,6,9,-15,11,19,-13,0,0
86,8,-10,-2,11,12,14,2,0,0
25,10,7,22,-45,-12,-72,-35,0,0
49,-3,6,-30,-116,-11,66,82,0,0
28,-14,6,-31,63,4,-39,-74,0,0
-28,6,-14,46,-67,-11,-14,60,0,0
-35,-10,-6,73,121,23,22,19,0,0
72,12,-10,-124,-97,-30,3,-34,0,1
62,5,14,58,1,5,60,70,0,1
7,-11,-3,14,76,6,-56,-56,0,1
-26,-4,-6,-7,4,3,8,20,0,1
-4,7,-2,10,71,11,-2,23,0,1
-56,-11,-2,5,14,-10,-14,-13,0,1
36,15,5,5,-26,1,7,9,0,1
36,15,5,5,-26,1,7,9,2,1
-35,-9,-1,5,-5,-3,0,5,2,1
-1,-2,2,14,-11,0,-14,-4,2,1
10,0,-43,1,-13,-37,-13,-2,2,1
-64,-21,-4,-10,-18,31,5,-24,2,1
52,5,29,66,-32,-7,10,17,2,1
